Period,Data_value,Series_title_2
2018.03,1.9,RTS total industries
2018.06,-0.6,RTS total industries
2018.09,1.9,RTS total industries
2018.12,0.0,RTS total industries
2019.03,1.2,RTS total industries
2019.06,-0.2,RTS total industries
2019.09,0.4,RTS total industries
2019.12,1.2,RTS total industries
2020.03,0.8,RTS total industries
2020.06,-18.8,RTS total industries
2020.09,25.7,RTS total industries
2020.12,0.4,RTS total industries
2021.03,-0.8,RTS total industries
2021.06,5.3,RTS total industries
2021.09,-12.2,RTS total industries
2021.12,7.8,RTS total industries
2022.03,1.4,RTS total industries
2022.06,5.0,RTS total industries
2022.09,1.7,RTS total industries
2022.12,0.6,RTS total industries
2002.12,5787.5,RTS core industries
2003.03,5874.0,RTS core industries
2003.06,5967.0,RTS core industries
2003.09,6113.8,RTS core industries
2003.12,6228.1,RTS core industries
2004.03,6256.9,RTS core industries
2004.06,6428.4,RTS core industries
2004.09,6532.0,RTS core industries
2004.12,6634.6,RTS core industries
2005.03,6844.8,RTS core industries
2005.06,6950.2,RTS core industries
2005.09,7086.2,RTS core industries
2005.12,7171.9,RTS core industries
2006.03,7281.4,RTS core industries
2006.06,7497.2,RTS core industries
2006.09,7625.5,RTS core industries
2006.12,7860.5,RTS core industries
2007.03,8011.9,RTS core industries
2007.06,8174.2,RTS core industries
2007.09,8325.6,RTS core industries
2007.12,8381.4,RTS core industries
2008.03,8407.5,RTS core industries
2008.06,8378.9,RTS core industries
2008.09,8481.7,RTS core industries
2008.12,8628.8,RTS core industries
2009.03,8781.8,RTS core industries
2009.06,8852.7,RTS core industries
2009.09,8918.1,RTS core industries
2009.12,8874.9,RTS core industries
2010.03,9082.5,RTS core industries
2010.06,9052.6,RTS core industries
2010.09,9176.5,RTS core industries
2010.12,9361.5,RTS core industries
2011.03,9504.0,RTS core industries
2011.06,9706.9,RTS core industries
2011.09,9866.9,RTS core industries
2011.12,9902.8,RTS core industries
2012.03,9980.4,RTS core industries
2012.06,10105.1,RTS core industries
2012.09,10221.1,RTS core industries
2012.12,10315.5,RTS core industries
2013.03,10365.6,RTS core industries
2013.06,10543.2,RTS core industries
2013.09,10679.2,RTS core industries
2013.12,10826.1,RTS core industries
2014.03,10908.5,RTS core industries
2014.06,11076.2,RTS core industries
2014.09,11198.0,RTS core industries
2014.12,11379.9,RTS core industries
2015.03,11690.0,RTS core industries
2015.06,11727.4,RTS core industries
2015.09,11926.4,RTS core industries
2015.12,12144.9,RTS core industries
2016.03,12418.7,RTS core industries
2016.06,12592.8,RTS core industries
2016.09,12724.8,RTS core industries
2016.12,12907.6,RTS core industries
2017.03,12937.3,RTS core industries
2017.06,13108.1,RTS core industries
2017.09,13160.1,RTS core industries
2017.12,13269.9,RTS core industries
2018.03,13465.0,RTS core industries
2018.06,13419.5,RTS core industries
2018.09,13658.6,RTS core industries
2018.12,13778.0,RTS core industries
2019.03,13990.6,RTS core industries
2019.06,13993.8,RTS core industries
2019.09,14092.9,RTS core industries
2019.12,14287.7,RTS core industries
2020.03,14481.7,RTS core industries
2020.06,12064.2,RTS core industries
2020.09,14948.0,RTS core industries
2020.12,14965.0,RTS core industries
2021.03,14817.0,RTS core industries
2021.06,15565.7,RTS core industries
2021.09,13771.9,RTS core industries
2021.12,14705.6,RTS core industries
2022.03,14841.2,RTS core industries
2022.06,15530.3,RTS core industries
2022.09,15926.6,RTS core industries
2022.12,16079.5,RTS core industries
2003.03,1.5,RTS core industries
2003.06,1.6,RTS core industries
2003.09,2.5,RTS core industries
2003.12,1.9,RTS core industries
2004.03,0.5,RTS core industries
2004.06,2.7,RTS core industries
2004.09,1.6,RTS core industries
2004.12,1.6,RTS core industries
2005.03,3.2,RTS core industries
2005.06,1.5,RTS core industries
2005.09,2.0,RTS core industries
2005.12,1.2,RTS core industries
2006.03,1.5,RTS core industries
2006.06,3.0,RTS core industries
2006.09,1.7,RTS core industries
2006.12,3.1,RTS core industries
2007.03,1.9,RTS core industries
2007.06,2.0,RTS core industries
2007.09,1.9,RTS core industries
2007.12,0.7,RTS core industries
2008.03,0.3,RTS core industries
2008.06,-0.3,RTS core industries
2008.09,1.2,RTS core industries
2008.12,1.7,RTS core industries
2009.03,1.8,RTS core industries
2009.06,0.8,RTS core industries
2009.09,0.7,RTS core industries
2009.12,-0.5,RTS core industries
2010.03,2.3,RTS core industries
2010.06,-0.3,RTS core industries
2010.09,1.4,RTS core industries
2010.12,2.0,RTS core industries
2011.03,1.5,RTS core industries
2011.06,2.1,RTS core industries
2011.09,1.6,RTS core industries
2011.12,0.4,RTS core industries
2012.03,0.8,RTS core industries
2012.06,1.2,RTS core industries
2012.09,1.1,RTS core industries
2012.12,0.9,RTS core industries
2013.03,0.5,RTS core industries
2013.06,1.7,RTS core industries
2013.09,1.3,RTS core industries
2013.12,1.4,RTS core industries
2014.03,0.8,RTS core industries
2014.06,1.5,RTS core industries
2014.09,1.1,RTS core industries
2014.12,1.6,RTS core industries
2015.03,2.7,RTS core industries
2015.06,0.3,RTS core industries
2015.09,1.7,RTS core industries
2015.12,1.8,RTS core industries
2016.03,2.3,RTS core industries
2016.06,1.4,RTS core industries
2016.09,1.0,RTS core industries
2016.12,1.4,RTS core industries
2017.03,0.2,RTS core industries
2017.06,1.3,RTS core industries
2017.09,0.4,RTS core industries
2017.12,0.8,RTS core industries
2018.03,1.5,RTS core industries
2018.06,-0.3,RTS core industries
2018.09,1.8,RTS core industries
2018.12,0.9,RTS core industries
2019.03,1.5,RTS core industries
2019.06,0.0,RTS core industries
2019.09,0.7,RTS core industries
2019.12,1.4,RTS core industries
2020.03,1.4,RTS core industries
2020.06,-16.7,RTS core industries
2020.09,23.9,RTS core industries
2020.12,0.1,RTS core industries
2021.03,-1.0,RTS core industries
2021.06,5.1,RTS core industries
2021.09,-11.5,RTS core industries
2021.12,6.8,RTS core industries
2022.03,0.9,RTS core industries
2022.06,4.6,RTS core industries
2022.09,2.6,RTS core industries
2022.12,1.0,RTS core industries
2002.12,8483.5,Total
2003.03,8648.2,Total
2003.06,8749.1,Total
2003.09,9028.2,Total
2003.12,9354.9,Total
2004.03,9596.0,Total
2004.06,9893.2,Total
2004.09,10075.1,Total
2004.12,10269.8,Total
2005.03,10511.8,Total
2005.06,10710.2,Total
2005.09,10984.6,Total
2005.12,11172.6,Total
2006.03,11429.8,Total
2006.06,11789.5,Total
2006.09,11998.4,Total
2006.12,12294.4,Total
2007.03,12571.0,Total
2007.06,12800.5,Total
2007.09,13045.6,Total
2007.12,13333.2,Total
2008.03,13438.5,Total
2008.06,13559.1,Total
2008.09,13684.9,Total
2008.12,13594.7,Total
2009.03,13651.2,Total
2009.06,13754.5,Total
2009.09,13927.9,Total
2009.12,14004.1,Total
2010.03,14281.6,Total
2010.06,14249.9,Total
2010.09,14489.3,Total
2010.12,14798.3,Total
2011.03,15073.5,Total
2011.06,15341.9,Total
2011.09,15494.9,Total
2011.12,15749.7,Total
2012.03,15877.9,Total
2012.06,16063.9,Total
2012.09,16256.6,Total
2012.12,16438.8,Total
2013.03,16641.3,Total
2013.06,16961.2,Total
2013.09,17261.7,Total
2013.12,17421.2,Total
2014.03,17665.5,Total
2014.06,17830.8,Total
2014.09,17908.3,Total
2014.12,18146.0,Total
2015.03,18435.4,Total
2015.06,18607.3,Total
2015.09,18978.2,Total
2015.12,19205.5,Total
2016.03,19413.6,Total
2016.06,19790.8,Total
2016.09,19932.3,Total
2016.12,20260.1,Total
2017.03,20411.2,Total
2017.06,20591.0,Total
2017.09,20664.8,Total
2017.12,20963.4,Total
2018.03,21288.4,Total
2018.06,21226.0,Total
2018.09,21624.0,Total
2018.12,21600.1,Total
2019.03,22006.3,Total
2019.06,21793.3,Total
2019.09,22051.9,Total
2019.12,22139.2,Total
2020.03,22074.7,Total
2020.06,17018.6,Total
2020.09,22109.3,Total
2020.12,22351.6,Total
2021.03,22280.8,Total
2021.06,23002.3,Total
2021.09,20141.8,Total
2021.12,21656.9,Total
2022.03,22271.3,Total
2022.06,22794.0,Total
2022.09,23643.0,Total
2022.12,23685.8,Total
2003.03,1.9,Total
2003.06,1.2,Total
2003.09,3.2,Total
2003.12,3.6,Total
2004.03,2.6,Total
2004.06,3.1,Total
2004.09,1.8,Total
2004.12,1.9,Total
2005.03,2.4,Total
2005.06,1.9,Total
2005.09,2.6,Total
2005.12,1.7,Total
2006.03,2.3,Total
2006.06,3.1,Total
2006.09,1.8,Total
2006.12,2.5,Total
2007.03,2.2,Total
2007.06,1.8,Total
2007.09,1.9,Total
2007.12,2.2,Total
2008.03,0.8,Total
2008.06,0.9,Total
2008.09,0.9,Total
2008.12,-0.7,Total
2009.03,0.4,Total
2009.06,0.8,Total
2009.09,1.3,Total
2009.12,0.5,Total
2010.03,2.0,Total
2010.06,-0.2,Total
2010.09,1.7,Total
2010.12,2.1,Total
2011.03,1.9,Total
2011.06,1.8,Total
2011.09,1.0,Total
2011.12,1.6,Total
2012.03,0.8,Total
2012.06,1.2,Total
2012.09,1.2,Total
2012.12,1.1,Total
2013.03,1.2,Total
2013.06,1.9,Total
2013.09,1.8,Total
2013.12,0.9,Total
2014.03,1.4,Total
2014.06,0.9,Total
2014.09,0.4,Total
2014.12,1.3,Total
2015.03,1.6,Total
2015.06,0.9,Total
2015.09,2.0,Total
2015.12,1.2,Total
2016.03,1.1,Total
2016.06,1.9,Total
2016.09,0.7,Total
2016.12,1.6,Total
2017.03,0.7,Total
2017.06,0.9,Total
2017.09,0.4,Total
2017.12,1.4,Total
2018.03,1.6,Total
2018.06,-0.3,Total
2018.09,1.9,Total
2018.12,-0.1,Total
2019.03,1.9,Total
2019.06,-1.0,Total
2019.09,1.2,Total
2019.12,0.4,Total
2020.03,-0.3,Total
2020.06,-22.9,Total
2020.09,29.9,Total
2020.12,1.1,Total
2021.03,-0.3,Total
2021.06,3.2,Total
2021.09,-12.4,Total
2021.12,7.5,Total
2022.03,2.8,Total
2022.06,2.3,Total
2022.09,3.7,Total
2022.12,0.2,Total
2002.12,3711.6,Credit
2003.03,3828.1,Credit
2003.06,3815.7,Credit
2003.09,3938.2,Credit
2003.12,4140.6,Credit
2004.03,4314.3,Credit
2004.06,4467.3,Credit
2004.09,4559.5,Credit
2004.12,4675.1,Credit
2005.03,4773.8,Credit
2005.06,4870.3,Credit
2005.09,5011.9,Credit
2005.12,5117.1,Credit
2006.03,5212.2,Credit
2006.06,5419.8,Credit
2006.09,5536.0,Credit
2006.12,5618.5,Credit
2007.03,5754.4,Credit
2007.06,5808.1,Credit
2007.09,5913.2,Credit
2007.12,6052.9,Credit
2008.03,6125.2,Credit
2008.06,6210.2,Credit
2008.09,6203.0,Credit
2008.12,6004.9,Credit
2009.03,5979.1,Credit
2009.06,5949.9,Credit
2009.09,5994.0,Credit
2009.12,6051.4,Credit
2010.03,6119.9,Credit
2010.06,6101.7,Credit
2010.09,6158.2,Credit
2010.12,6257.9,Credit
2011.03,6332.7,Credit
2011.06,6451.9,Credit
2011.09,6529.9,Credit
2011.12,6743.1,Credit
2012.03,6678.2,Credit
2012.06,6740.0,Credit
2012.09,6822.0,Credit
2012.12,6912.6,Credit
2013.03,7056.1,Credit
2013.06,7259.5,Credit
2013.09,7378.8,Credit
2013.12,7525.3,Credit
2014.03,7645.3,Credit
2014.06,7710.7,Credit
2014.09,7789.8,Credit
2014.12,7970.9,Credit
2015.03,8112.3,Credit
2015.06,8260.5,Credit
2015.09,8575.0,Credit
2015.12,8805.7,Credit
2016.03,8880.3,Credit
2016.06,9170.4,Credit
2016.09,9435.7,Credit
2016.12,9844.8,Credit
2017.03,10710.6,Credit
2017.06,11058.5,Credit
2017.09,11389.4,Credit
2017.12,11713.6,Credit
2018.03,12008.0,Credit
2018.06,12197.2,Credit
2018.09,12582.9,Credit
2018.12,12725.9,Credit
2019.03,12852.5,Credit
2019.06,12942.2,Credit
2019.09,13059.1,Credit
2019.12,13406.6,Credit
2020.03,13040.4,Credit
2020.06,11907.9,Credit
2020.09,14554.6,Credit
2020.12,14886.1,Credit
2021.03,14031.4,Credit
2021.06,15556.8,Credit
2021.09,14586.2,Credit
2021.12,16050.5,Credit
2022.03,15472.5,Credit
2022.06,17222.5,Credit
2022.09,17885.1,Credit
2022.12,18298.0,Credit
2002.12,4760.9,Debit
2003.03,4846.0,Debit
2003.06,4929.0,Debit
2003.09,5069.4,Debit
2003.12,5201.2,Debit
2004.03,5298.1,Debit
2004.06,5425.8,Debit
2004.09,5527.8,Debit
2004.12,5607.3,Debit
2005.03,5732.6,Debit
2005.06,5840.5,Debit
2005.09,5982.4,Debit
2005.12,6086.8,Debit
2006.03,6188.7,Debit
2006.06,6371.5,Debit
2006.09,6493.7,Debit
2006.12,6645.9,Debit
2007.03,6847.1,Debit
2007.06,6991.6,Debit
2007.09,7100.7,Debit
2007.12,7251.1,Debit
2008.03,7306.7,Debit
2008.06,7351.5,Debit
2008.09,7476.4,Debit
2008.12,7581.3,Debit
2009.03,7683.1,Debit
2009.06,7797.7,Debit
2009.09,7920.5,Debit
2009.12,7991.5,Debit
2010.03,8127.8,Debit
2010.06,8141.5,Debit
2010.09,8361.8,Debit
2010.12,8575.1,Debit
2011.03,8716.2,Debit
2011.06,8879.8,Debit
2011.09,8986.6,Debit
2011.12,9059.8,Debit
2012.03,9194.9,Debit
2012.06,9312.9,Debit
2012.09,9390.5,Debit
2012.12,9510.6,Debit
2013.03,9611.9,Debit
2013.06,9690.4,Debit
2013.09,9851.4,Debit
2013.12,9903.3,Debit
2014.03,10017.5,Debit
2014.06,10103.8,Debit
2014.09,10111.9,Debit
2014.12,10183.8,Debit
2015.03,10322.0,Debit
2015.06,10324.3,Debit
2015.09,10399.8,Debit
2015.12,10473.9,Debit
2016.03,10503.4,Debit
2016.06,10592.1,Debit
2016.09,10551.9,Debit
2016.12,10526.0,Debit
2017.03,10499.8,Debit
2017.06,10480.3,Debit
2017.09,10384.6,Debit
2017.12,10426.1,Debit
2018.03,10364.9,Debit
2018.06,10284.3,Debit
2018.09,10313.3,Debit
2018.12,10274.5,Debit
2019.03,10329.7,Debit
2019.06,10303.8,Debit
2019.09,10363.4,Debit
2019.12,10384.8,Debit
2020.03,10185.1,Debit
2020.06,6648.5,Debit
2020.09,9104.8,Debit
2020.12,9367.7,Debit
2021.03,9222.6,Debit
2021.06,9320.6,Debit
2021.09,7544.6,Debit
2021.12,8008.1,Debit
2022.03,8328.8,Debit
2022.06,8481.4,Debit
2022.09,8589.0,Debit
2022.12,8786.8,Debit
2002.12,6564.4,RTS total industries
2003.03,6651.8,RTS total industries
2003.06,6737.3,RTS total industries
2003.09,6889.3,RTS total industries
2003.12,7069.5,RTS total industries
2004.03,7235.4,RTS total industries
2004.06,7399.5,RTS total industries
2004.09,7555.0,RTS total industries
2004.12,7717.1,RTS total industries
2005.03,7907.8,RTS total industries
2005.06,8092.2,RTS total industries
2005.09,8255.3,RTS total industries
2005.12,8401.2,RTS total industries
2006.03,8593.1,RTS total industries
2006.06,8830.5,RTS total industries
2006.09,9028.0,RTS total industries
2006.12,9182.6,RTS total industries
2007.03,9358.0,RTS total industries
2007.06,9540.1,RTS total industries
2007.09,9736.3,RTS total industries
2007.12,9900.5,RTS total industries
2008.03,9992.4,RTS total industries
2008.06,10079.9,RTS total industries
2008.09,10151.4,RTS total industries
2008.12,10191.0,RTS total industries
2009.03,10224.7,RTS total industries
2009.06,10303.5,RTS total industries
2009.09,10372.5,RTS total industries
2009.12,10467.0,RTS total industries
2010.03,10556.3,RTS total industries
2010.06,10645.1,RTS total industries
2010.09,10807.4,RTS total industries
2010.12,11061.9,RTS total industries
2011.03,11311.4,RTS total industries
2011.06,11498.1,RTS total industries
2011.09,11665.2,RTS total industries
2011.12,11794.9,RTS total industries
2012.03,11913.5,RTS total industries
2012.06,12068.7,RTS total industries
2012.09,12258.2,RTS total industries
2012.12,12397.0,RTS total industries
2013.03,12538.8,RTS total industries
2013.06,12761.3,RTS total industries
2013.09,12990.5,RTS total industries
2013.12,13142.6,RTS total industries
2014.03,13282.4,RTS total industries
2014.06,13421.5,RTS total industries
2014.09,13522.2,RTS total industries
2014.12,13646.0,RTS total industries
2015.03,13818.1,RTS total industries
2015.06,13996.3,RTS total industries
2015.09,14189.2,RTS total industries
2015.12,14391.4,RTS total industries
2016.03,14596.2,RTS total industries
2016.06,14774.4,RTS total industries
2016.09,14964.4,RTS total industries
2016.12,15173.0,RTS total industries
2017.03,15350.8,RTS total industries
2017.06,15393.9,RTS total industries
2017.09,15449.8,RTS total industries
2017.12,15654.6,RTS total industries
2018.03,15868.3,RTS total industries
2018.06,16002.7,RTS total industries
2018.09,16092.2,RTS total industries
2018.12,16208.6,RTS total industries
2019.03,16278.9,RTS total industries
2019.06,16319.2,RTS total industries
2019.09,16382.8,RTS total industries
2019.12,16544.0,RTS total industries
2020.03,,RTS total industries
2020.06,,RTS total industries
2020.09,,RTS total industries
2020.12,,RTS total industries
2021.03,,RTS total industries
2021.06,,RTS total industries
2021.09,,RTS total industries
2021.12,,RTS total industries
2022.03,,RTS total industries
2022.06,,RTS total industries
2022.09,,RTS total industries
2022.12,,RTS total industries
2002.12,5786.3,RTS core industries
2003.03,5873.5,RTS core industries
2003.06,5976.8,RTS core industries
2003.09,6109.7,RTS core industries
2003.12,6214.4,RTS core industries
2004.03,6302.4,RTS core industries
2004.06,6415.0,RTS core industries
2004.09,6527.2,RTS core industries
2004.12,6658.2,RTS core industries
2005.03,6819.2,RTS core industries
2005.06,6966.1,RTS core industries
2005.09,7074.8,RTS core industries
2005.12,7171.3,RTS core industries
2006.03,7301.7,RTS core industries
2006.06,7468.7,RTS core industries
2006.09,7653.7,RTS core industries
2006.12,7839.6,RTS core industries
2007.03,8020.4,RTS core industries
2007.06,8178.8,RTS core industries
2007.09,8314.5,RTS core industries
2007.12,8388.0,RTS core industries
2008.03,8392.0,RTS core industries
2008.06,8399.0,RTS core industries
2008.09,8478.1,RTS core industries
2008.12,8632.5,RTS core industries
2009.03,8769.7,RTS core industries
2009.06,8861.6,RTS core industries
2009.09,8908.1,RTS core industries
2009.12,8944.4,RTS core industries
2010.03,8986.0,RTS core industries
2010.06,9057.9,RTS core industries
2010.09,9183.8,RTS core industries
2010.12,9346.3,RTS core industries
2011.03,9519.1,RTS core industries
2011.06,9705.3,RTS core industries
2011.09,9848.8,RTS core industries
2011.12,9914.6,RTS core industries
2012.03,9984.9,RTS core industries
2012.06,10102.0,RTS core industries
2012.09,10221.3,RTS core industries
2012.12,10303.5,RTS core industries
2013.03,10394.9,RTS core industries
2013.06,10529.2,RTS core industries
2013.09,10688.1,RTS core industries
2013.12,10809.6,RTS core industries
2014.03,10929.1,RTS core industries
2014.06,11058.8,RTS core industries
2014.09,11207.5,RTS core industries
2014.12,11387.7,RTS core industries
2015.03,11577.9,RTS core industries
2015.06,11743.1,RTS core industries
2015.09,11920.0,RTS core industries
2015.12,12158.9,RTS core industries
2016.03,12403.1,RTS core industries
2016.06,12590.2,RTS core industries
2016.09,12746.6,RTS core industries
2016.12,12871.0,RTS core industries
2017.03,12978.0,RTS core industries
2017.06,13076.1,RTS core industries
2017.09,13173.6,RTS core industries
2017.12,13284.1,RTS core industries
2018.03,13389.5,RTS core industries
2018.06,13489.6,RTS core industries
2018.09,13622.1,RTS core industries
2018.12,13814.3,RTS core industries
2019.03,13946.0,RTS core industries
2019.06,14016.2,RTS core industries
2019.09,14100.0,RTS core industries
2019.12,14275.0,RTS core industries
2020.03,,RTS core industries
2020.06,,RTS core industries
2020.09,,RTS core industries
2020.12,,RTS core industries
2021.03,,RTS core industries
2021.06,,RTS core industries
2021.09,,RTS core industries
2021.12,,RTS core industries
2022.03,,RTS core industries
2022.06,,RTS core industries
2022.09,,RTS core industries
2022.12,,RTS core industries
2002.12,8493.5,Total
2003.03,8630.3,Total
2003.06,8781.5,Total
2003.09,9031.0,Total
2003.12,9334.1,Total
2004.03,9619.0,Total
2004.06,9871.2,Total
2004.09,10082.0,Total
2004.12,10279.0,Total
2005.03,10496.3,Total
2005.06,10730.9,Total
2005.09,10961.3,Total
2005.12,11181.9,Total
2006.03,11449.4,Total
2006.06,11750.8,Total
2006.09,12022.3,Total
2006.12,12289.0,Total
2007.03,12564.4,Total
2007.06,12803.1,Total
2007.09,13064.1,Total
2007.12,13302.2,Total
2008.03,13454.1,Total
2008.06,13573.4,Total
2008.09,13639.7,Total
2008.12,13627.4,Total
2009.03,13642.5,Total
2009.06,13768.5,Total
2009.09,13902.5,Total
2009.12,14028.3,Total
2010.03,14134.5,Total
2010.06,14272.1,Total
2010.09,14490.9,Total
2010.12,14788.7,Total
2011.03,15083.5,Total
2011.06,15318.0,Total
2011.09,15527.6,Total
2011.12,15719.4,Total
2012.03,15895.2,Total
2012.06,16061.4,Total
2012.09,16253.1,Total
2012.12,16434.0,Total
2013.03,16658.5,Total
2013.06,16960.1,Total
2013.09,17236.2,Total
2013.12,17449.8,Total
2014.03,17654.1,Total
2014.06,17811.9,Total
2014.09,17934.5,Total
2014.12,18150.5,Total
2015.03,18399.7,Total
2015.06,18655.7,Total
2015.09,18943.9,Total
2015.12,19200.8,Total
2016.03,19457.1,Total
2016.06,19730.1,Total
2016.09,19989.9,Total
2016.12,20218.4,Total
2017.03,20436.2,Total
2017.06,20556.9,Total
2017.09,20703.7,Total
2017.12,20979.2,Total
2018.03,21195.8,Total
2018.06,21353.0,Total
2018.09,21496.6,Total
2018.12,21739.7,Total
2019.03,21849.2,Total
2019.06,21920.6,Total
2019.09,22003.3,Total
2019.12,22118.0,Total
2020.03,,Total
2020.06,,Total
2020.09,,Total
2020.12,,Total
2021.03,,Total
2021.06,,Total
2021.09,,Total
2021.12,,Total
2022.03,,Total
2022.06,,Total
2022.09,,Total
2022.12,,Total
2002.12,3717.3,Credit
2003.03,3770.0,Credit
2003.06,3825.8,Credit
2003.09,3946.1,Credit
2003.12,4132.0,Credit
2004.03,4317.9,Credit
2004.06,4458.2,Credit
2004.09,4568.6,Credit
2004.12,4671.1,Credit
2005.03,4771.4,Credit
2005.06,4879.7,Credit
2005.09,5004.0,Credit
2005.12,5110.0,Credit
2006.03,5236.2,Credit
2006.06,5400.6,Credit
2006.09,5533.8,Credit
2006.12,5634.8,Credit
2007.03,5734.6,Credit
2007.06,5819.2,Credit
2007.09,5919.5,Credit
2007.12,6039.5,Credit
2008.03,6138.8,Credit
2008.06,6207.4,Credit
2008.09,6178.7,Credit
2008.12,6062.7,Credit
2009.03,5970.2,Credit
2009.06,5957.6,Credit
2009.09,5989.8,Credit
2009.12,6058.4,Credit
2010.03,6100.9,Credit
2010.06,6115.9,Credit
2010.09,6160.9,Credit
2010.12,6247.8,Credit
2011.03,6341.0,Credit
2011.06,6451.3,Credit
2011.09,6571.9,Credit
2011.12,6647.9,Credit
2012.03,6687.7,Credit
2012.06,6739.2,Credit
2012.09,6817.9,Credit
2012.12,6915.3,Credit
2013.03,7067.2,Credit
2013.06,7240.7,Credit
2013.09,7390.9,Credit
2013.12,7523.4,Credit
2014.03,7638.2,Credit
2014.06,7709.2,Credit
2014.09,7806.7,Credit
2014.12,7957.0,Credit
2015.03,8104.0,Credit
2015.06,8290.6,Credit
2015.09,8562.0,Credit
2015.12,8773.1,Credit
2016.03,8925.2,Credit
2016.06,9134.8,Credit
2016.09,9459.1,Credit
2016.12,9936.0,Credit
2017.03,10536.9,Credit
2017.06,11042.8,Credit
2017.09,11403.4,Credit
2017.12,11717.4,Credit
2018.03,11980.3,Credit
2018.06,12251.6,Credit
2018.09,12534.0,Credit
2018.12,12744.0,Credit
2019.03,12846.3,Credit
2019.06,12932.0,Credit
2019.09,13087.6,Credit
2019.12,13397.2,Credit
2020.03,,Credit
2020.06,,Credit
2020.09,,Credit
2020.12,,Credit
2021.03,,Credit
2021.06,,Credit
2021.09,,Credit
2021.12,,Credit
2022.03,,Credit
2022.06,,Credit
2022.09,,Credit
2022.12,,Credit
2002.12,4761.3,Debit
2003.03,4843.4,Debit
2003.06,4938.3,Debit
2003.09,5066.5,Debit
2003.12,5194.4,Debit
2004.03,5307.1,Debit
2004.06,5421.4,Debit
2004.09,5523.0,Debit
2004.12,5616.9,Debit
2005.03,5724.1,Debit
2005.06,5849.5,Debit
2005.09,5974.6,Debit
2005.12,6083.3,Debit
2006.03,6205.2,Debit
2006.06,6354.5,Debit
2006.09,6498.9,Debit
2006.12,6655.0,Debit
2007.03,6837.8,Debit
2007.06,6987.5,Debit
2007.09,7116.3,Debit
2007.12,7235.0,Debit
2008.03,7306.2,Debit
2008.06,7365.5,Debit
2008.09,7467.8,Debit
2008.12,7581.4,Debit
2009.03,7684.6,Debit
2009.06,7801.8,Debit
2009.09,7910.4,Debit
2009.12,7998.4,Debit
2010.03,8084.6,Debit
2010.06,8201.3,Debit
2010.09,8370.2,Debit
2010.12,8559.2,Debit
2011.03,8729.0,Debit
2011.06,8872.3,Debit
2011.09,8981.3,Debit
2011.12,9072.6,Debit
2012.03,9190.8,Debit
2012.06,9305.1,Debit
2012.09,9401.1,Debit
2012.12,9506.4,Debit
2013.03,9603.9,Debit
2013.06,9712.2,Debit
2013.09,9824.7,Debit
2013.12,9922.5,Debit
2014.03,10014.6,Debit
2014.06,10089.7,Debit
2014.09,10123.0,Debit
2014.12,10195.7,Debit
2015.03,10285.9,Debit
2015.06,10342.0,Debit
2015.09,10398.3,Debit
2015.12,10463.1,Debit
2016.03,10524.9,Debit
2016.06,10567.8,Debit
2016.09,10563.5,Debit
2016.12,10524.4,Debit
2017.03,10506.4,Debit
2017.06,10458.5,Debit
2017.09,10417.9,Debit
2017.12,10402.4,Debit
2018.03,10361.6,Debit
2018.06,10306.8,Debit
2018.09,10288.4,Debit
2018.12,10299.3,Debit
2019.03,10304.6,Debit
2019.06,10325.1,Debit
2019.09,10367.7,Debit
2019.12,10358.7,Debit
2020.03,,Debit
2020.06,,Debit
2020.09,,Debit
2020.12,,Debit
2021.03,,Debit
2021.06,,Debit
2021.09,,Debit
2021.12,,Debit
2022.03,,Debit
2022.06,,Debit
2022.09,,Debit
2022.12,,Debit
2000.03,,Consumables
2000.06,,Consumables
2000.09,,Consumables
2000.12,,Consumables
2001.03,,Consumables
2001.06,,Consumables
2001.09,,Consumables
2001.12,,Consumables
2002.03,,Consumables
2002.06,,Consumables
2002.09,,Consumables
2002.12,2463.0,Consumables
2003.03,2283.9,Consumables
2003.06,2280.3,Consumables
2003.09,2352.4,Consumables
2003.12,2653.0,Consumables
2004.03,2468.2,Consumables
2004.06,2447.3,Consumables
2004.09,2511.6,Consumables
2004.12,2837.6,Consumables
2005.03,2675.0,Consumables
2005.06,2659.6,Consumables
2005.09,2736.3,Consumables
2005.12,3104.9,Consumables
2006.03,2859.5,Consumables
2006.06,2893.7,Consumables
2006.09,2951.6,Consumables
2006.12,3375.5,Consumables
2007.03,3137.7,Consumables
2007.06,3124.0,Consumables
2007.09,3183.0,Consumables
2007.12,3598.2,Consumables
2008.03,3394.4,Consumables
2008.06,3286.6,Consumables
2008.09,3396.0,Consumables
2008.12,3898.3,Consumables
2009.03,3622.2,Consumables
2009.06,3631.0,Consumables
2009.09,3700.6,Consumables
2009.12,4103.7,Consumables
2010.03,3788.1,Consumables
2010.06,3714.2,Consumables
2010.09,3844.5,Consumables
2010.12,4428.0,Consumables
2011.03,4088.9,Consumables
2011.06,4104.6,Consumables
2011.09,4201.1,Consumables
2011.12,4668.8,Consumables
2012.03,4350.5,Consumables
2012.06,4280.6,Consumables
2012.09,4357.2,Consumables
2012.12,4830.9,Consumables
2013.03,4504.2,Consumables
2013.06,4371.2,Consumables
2013.09,4458.4,Consumables
2013.12,5027.3,Consumables
2014.03,4635.7,Consumables
2014.06,4625.3,Consumables
2014.09,4698.7,Consumables
2014.12,5281.8,Consumables
2015.03,4954.6,Consumables
